param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
alpha,0.75,C203_co_25.txt,2.027052,0.26064548599582543,146.856,0.0,49.220861822229274,0.0
alpha,0.75,R206_co_25.txt,2.921626,0.5809747026162155,196.5182,0.8523891130229225,113.28601797613693,0.949712692390284
alpha,0.75,RC201_co_25.txt,1.837808,0.21691849556918835,270.767,0.0,50.149184469128784,0.0
alpha,1.0,RC207_co_25.txt,2.005456,0.24008473635364666,252.7606,0.563919586466016,0.3602137461729185,-0.3810388629686734
alpha,1.0,C107_co_25.txt,2.5248299999999997,0.5673123943648684,206.5776,1.0046284387772408,66.63256793786726,-1.1504351096602685
alpha,1.0,C203_co_25.txt,1.475206,0.05734542292110164,146.856,0.0,8.596874024604977,0.0
alpha,1.0,R206_co_25.txt,1.411278,0.05790681410680437,196.363,0.6404623330064028,3.0268298808015173,0.8699877844180973
alpha,1.0,RC201_co_25.txt,1.282858,0.04001298501736661,270.767,0.0,4.809687676676567,0.0
alpha,1.25,RC207_co_25.txt,1.61946,0.27955225575909776,252.9916,0.8689360160564109,-18.95641103401063,-0.28999627158910835
alpha,1.25,C107_co_25.txt,2.20974,0.32753156496740893,208.9086,3.719020005323985,45.8374031816094,-0.035026973640759976
alpha,1.25,C203_co_25.txt,1.382172,0.042901285178884786,146.856,0.0,1.7482023285807582,0.0
alpha,1.25,R206_co_25.txt,1.11455,0.03812113193492549,197.2234,0.6073160626889447,-18.635057555175294,1.3119678799030572
alpha,1.25,RC201_co_25.txt,1.202434,0.09641866665744758,271.8028,2.316119211094296,-1.7609649767808238,0.3825429243593181
alpha,1.5,RC207_co_25.txt,1.549466,0.22460660259662893,258.1604,6.494823423311841,-22.45916193004107,1.7471506821888347
alpha,1.5,C107_co_25.txt,1.46411,0.35265298545454,214.4926,4.972148358607177,-3.372342279079827,2.6369760428898674
alpha,1.5,C203_co_25.txt,1.533394,0.24580366927692515,147.1186,0.5871914508914522,12.880367249106307,0.17881462112545077
alpha,1.5,R206_co_25.txt,1.142782,0.11297173571296493,196.105,2.4214731053637633,-16.574050821424187,0.7374553987426857
alpha,1.5,RC201_co_25.txt,1.195554,0.1165925751495351,270.9018,0.2892804867252492,-2.3230619908038372,0.04978450106548592
alpha,1.75,RC207_co_25.txt,1.770794,0.22672788972687066,253.279,1.0185133774281,-11.383114692897518,-0.1767250994571309
alpha,1.75,C107_co_25.txt,1.47487,0.3136708541608544,212.6298,8.127895957749459,-2.6622087528576928,1.7456065552119833
alpha,1.75,C203_co_25.txt,1.288634,0.27573789725026915,147.781,2.0683628791873057,-5.137571185432532,0.6298687149316415
alpha,1.75,R206_co_25.txt,1.168434,0.16380181509983335,195.4808,3.2975251629062736,-14.701390551723733,0.4168092160349762
alpha,1.75,RC201_co_25.txt,1.0355558,0.09135541083154296,275.5712,6.03013164864582,-15.39493851246908,1.7742930268459527
beta,0.75,RC207_co_25.txt,1.59416,0.16285254879798472,252.70600000000002,0.23031500168247224,-20.2225138095281,-0.40255802093111404
beta,0.75,C107_co_25.txt,1.968076,0.3991756826636613,209.7432,3.26858558095088,29.888173768881902,0.3643379471322426
beta,0.75,C203_co_25.txt,1.417034,0.043130069325239904,146.856,0.0,4.314558635595354,0.0
beta,0.75,R206_co_25.txt,1.26235,0.07546052345432011,194.715,2.6261785925561174,-7.8452872502584174,0.02342432863100591
beta,0.75,RC201_co_25.txt,1.28751,0.0708534000595596,270.767,0.0,5.189756762321187,0.0
beta,1.0,RC207_co_25.txt,1.808242,0.4256807793640677,252.321,0.38614440304114894,-9.509082410779799,-0.5542956732304004
beta,1.0,C107_co_25.txt,1.7137280000000001,0.6508048824494175,209.9152,1.2462155511788418,13.10183156371932,0.4466417649766659
beta,1.0,C203_co_25.txt,1.719258,0.6917159269671329,147.3666,1.1417363093113913,26.562693238635347,0.3476875306422692
beta,1.0,R206_co_25.txt,1.264606,0.07407850754436135,194.9866,2.8690041477836936,-7.680593597972285,0.16294291758232876
beta,1.0,RC201_co_25.txt,1.32124,0.1278353423353651,270.767,0.0,7.945502733686922,0.0
beta,1.25,RC207_co_25.txt,1.724114,0.2634281259281173,252.8812,0.40175390477256073,-13.719149379109211,-0.3335075360406412
beta,1.25,C107_co_25.txt,1.821272,0.5797672600449253,212.089,3.453022371778095,20.199470963722483,1.486828039570913
beta,1.25,C203_co_25.txt,1.63173,0.50735737084426,147.1186,0.5871914508914522,20.119344181198198,0.17881462112545077
beta,1.25,R206_co_25.txt,1.305626,0.10892887326140857,194.9866,2.8690041477836936,-4.686030824577898,0.16294291758232876
beta,1.25,RC201_co_25.txt,1.183424,0.04003854055781756,270.767,0.0,-3.314084778608944,0.0
beta,1.5,RC207_co_25.txt,1.987808,0.39654313380766043,252.603,0.0,-0.5229554942354826,-0.4431527694683271
beta,1.5,C107_co_25.txt,1.777882,0.6343328562907649,211.1224,2.769518153036731,17.335837719969803,1.0242997237080005
beta,1.5,C203_co_25.txt,1.386106,0.07327829781047047,146.856,0.0,2.0378026301066514,0.0
beta,1.5,R206_co_25.txt,1.283932,0.03871351792333007,195.8334,2.2996858046263675,-6.269747177723128,0.5979368097913774
beta,1.5,RC201_co_25.txt,1.2045,0.017833497974317884,270.767,0.0,-1.592172472279154,0.0
beta,1.75,RC207_co_25.txt,1.7729,0.33524103783695697,252.4824,0.2696697980864785,-11.277722896642985,-0.4906840963963593
beta,1.75,C107_co_25.txt,1.636096,0.3111479516725123,209.2424,4.033307612865645,7.97831056858201,0.1246998542456859
beta,1.75,C203_co_25.txt,1.391244,0.0756438928797296,147.6634,1.805401285033333,2.4160350523842222,0.5497902707414074
beta,1.75,R206_co_25.txt,1.284326,0.08499263221009216,195.2902,1.8935023633468258,-6.24098419057741,0.3188996318887317
beta,1.75,RC201_co_25.txt,1.174906,0.043140066991139425,270.767,0.0,-4.010006634051973,0.0
rho,0.2,RC207_co_25.txt,2.851748,0.26281845677197013,252.6372,0.5609261983541209,42.71170189234824,-0.4296737364588853
rho,0.2,C107_co_25.txt,2.747778,0.4424650548574429,208.28719999999998,0.9456720890456641,81.34658739922176,-0.33237344113219824
rho,0.2,C203_co_25.txt,2.138204,0.12045808910156251,146.856,0.0,57.40328498318639,0.0
rho,0.2,R206_co_25.txt,2.090288,0.22268454991310013,193.5966,2.319057308476878,52.596261103681094,-0.5510881525293656
rho,0.2,RC201_co_25.txt,1.9597,0.06502317125456133,270.767,0.0,60.10777883443301,0.0
rho,0.35000000000000003,RC207_co_25.txt,2.1275399999999998,0.46281896606556655,252.8264,0.4995375861734486,6.469735139306319,-0.3551055187575256
rho,0.35000000000000003,C107_co_25.txt,2.317392,0.500890407145116,207.9154,1.3759572304399612,52.94217031589062,-0.5102836706354273
rho,0.35000000000000003,C203_co_25.txt,1.681962,0.07312033075691055,146.856,0.0,23.81715870744332,0.0
rho,0.35000000000000003,R206_co_25.txt,1.7739719999999999,0.11150778972789303,193.551,2.2580562437636518,29.504400591028286,-0.5745124811603716
rho,0.35000000000000003,RC201_co_25.txt,1.469484,0.01721544742375288,270.767,0.0,20.05705938293512,0.0
rho,0.5,RC207_co_25.txt,1.778002,0.15403641329244191,252.70600000000002,0.23031500168247224,-11.022400510844946,-0.40255802093111404
rho,0.5,C107_co_25.txt,1.83882,0.17834995514437335,210.2072,2.2010605852633844,21.357595788828995,0.5863668510846435
rho,0.5,C203_co_25.txt,1.52406,0.043718139827764874,146.856,0.0,12.193247469125978,0.0
rho,0.5,R206_co_25.txt,1.476998,0.043943003083539926,196.0914,0.10196469977399428,7.8245545387117765,0.7304691954667745
rho,0.5,RC201_co_25.txt,1.313518,0.059910386995912446,270.767,0.0,7.314614195563999,0.0
rho,0.6500000000000001,RC207_co_25.txt,1.913692,0.5996404100125341,252.7884,0.8643759598693205,-4.231986059858143,-0.37008222210135483
rho,0.6500000000000001,C107_co_25.txt,1.8699540000000001,0.609801437748387,207.6816,1.4433941942518693,23.4123631871004,-0.6221594416355825
rho,0.6500000000000001,C203_co_25.txt,1.841216,0.9510800817649374,146.856,0.0,35.54059704481074,0.0
rho,0.6500000000000001,R206_co_25.txt,1.302876,0.0785889447059826,195.5618,2.12818260494724,-4.886787714554364,0.45841822084005457
rho,0.6500000000000001,RC201_co_25.txt,1.254082,0.07310924237057854,270.767,0.0,2.4586842354663476,0.0
rho,0.8,RC207_co_25.txt,1.655112,0.3132659440794674,254.8436,4.589182040407637,-17.172257035878257,0.43992095453625446
rho,0.8,C107_co_25.txt,1.787136,0.6844994761721882,211.6844,4.049127103463166,17.946578951536697,1.2932226634089754
rho,0.8,C203_co_25.txt,1.36629,0.0330242842465965,146.856,0.0,0.5790533736153018,0.0
rho,0.8,R206_co_25.txt,1.207816,0.06364705279901023,194.9866,2.8690041477836936,-11.826405882249874,0.16294291758232876
rho,0.8,RC201_co_25.txt,1.2226920000000001,0.026539189324468873,270.767,0.0,-0.10588339101363442,0.0
Q,1.0,RC207_co_25.txt,2.146014,0.5569315445636026,252.9332,0.45355286351206764,7.394240383373917,-0.3130130998859364
Q,1.0,C107_co_25.txt,2.470786,0.7936918901122777,208.3398,3.4178413801696514,63.06579690709131,-0.307203785210002
Q,1.0,C203_co_25.txt,1.415692,0.06346691043370557,146.856,0.0,4.215767683727605,0.0
Q,1.0,R206_co_25.txt,1.253986,0.08670362697142493,195.2582,3.062864541568896,-8.455880205808656,0.30246150653363707
Q,1.0,RC201_co_25.txt,1.28142,0.04350112469810409,270.8974,0.2915832642659667,4.692202864733962,0.048159487677600574
Q,1.5,RC207_co_25.txt,1.909562,0.4532074374058749,252.603,0.0,-4.438666078154077,-0.4431527694683271
Q,1.5,C107_co_25.txt,1.554996,0.48004959116741264,210.548,3.317449622827751,2.6259101060712564,0.7494432529531324
Q,1.5,C203_co_25.txt,1.37674,0.03914008367390138,146.856,0.0,1.348327179142889,0.0
Q,1.5,R206_co_25.txt,1.31186,0.09674122182399804,195.2902,1.8935023633468258,-4.23093320562761,0.3188996318887317
Q,1.5,RC201_co_25.txt,1.268796,0.1481264325837897,270.77139999999997,0.00983869910099521,3.660820204119645,0.0016250133878853534
Q,2.0,RC207_co_25.txt,1.836736,0.4248633229404487,254.0138,2.0147355161410174,-8.083140415301736,0.11287704835978088
Q,2.0,C107_co_25.txt,1.612816,0.2326359527889015,210.2982,4.270791284996258,6.4418878464210945,0.6299113128511745
Q,2.0,C203_co_25.txt,1.365368,0.058890830525642986,146.856,0.0,0.5111806034051105,0.0
Q,2.0,R206_co_25.txt,1.2482280000000001,0.0375382088011668,194.715,2.6261785925561174,-8.876228632166642,0.02342432863100591
Q,2.0,RC201_co_25.txt,1.227634,0.13556990680088266,270.767,0.0,0.2978787373732272,0.0
Q,2.5,RC207_co_25.txt,1.76981,0.5881151210009823,252.603,0.0,-11.432357583455188,-0.4431527694683271
Q,2.5,C107_co_25.txt,1.734108,0.3234634706887317,212.95,3.2709643837865365,14.446861421006233,1.8988256393618947
Q,2.5,C203_co_25.txt,1.4224620000000001,0.18375459550716008,147.6634,1.805401285033333,4.714139326160318,0.5497902707414074
Q,2.5,R206_co_25.txt,1.224612,0.042249948165648726,195.8334,2.2996858046263675,-10.600255800779076,0.5979368097913774
Q,2.5,RC201_co_25.txt,1.224504,0.04424677536273124,270.767,0.0,0.0421572760517228,0.0
Q,3.0,RC207_co_25.txt,2.0294280000000002,0.5495038352641408,252.758,0.34659053651245725,1.5598586368727232,-0.3820635847764093
Q,3.0,C107_co_25.txt,2.0922,0.9194284348713607,209.2604,2.1044337243068463,38.08005237564745,0.13331304448521905
Q,3.0,C203_co_25.txt,1.354702,0.02829605573220412,147.6634,1.805401285033333,-0.2739939812606375,0.5497902707414074
Q,3.0,R206_co_25.txt,1.24461,0.04566030004281617,195.8334,2.2996858046263675,-9.140351696870232,0.5979368097913774
Q,3.0,RC201_co_25.txt,1.216314,0.03566742673644954,270.767,0.0,-0.6269669310483583,0.0
LS,10,RC207_co_25.txt,1.78216,0.4673713187605762,252.913,0.42448498206649127,-10.814319272085992,-0.3209744000844914
LS,10,C107_co_25.txt,1.960342,0.7045993614246325,212.5388,4.124061129517838,29.377748797524838,1.702062093445466
LS,10,C203_co_25.txt,1.475102,0.27988648461474525,146.856,0.0,8.58921809390881,0.0
LS,10,R206_co_25.txt,1.459078,0.3846653226117478,195.8334,2.2996858046263675,6.516349641119697,0.5979368097913774
LS,10,RC201_co_25.txt,1.222046,0.04949321599977121,270.8974,0.2915832642659667,-0.15866168622569093,0.048159487677600574
LS,30,RC207_co_25.txt,2.357762,0.7036238792991608,252.861,0.3650445178330889,17.990870047811647,-0.34146883623920743
LS,30,C107_co_25.txt,1.522472,0.2613194291858147,209.9706,3.855577103365987,0.4794061277395684,0.4731512504916685
LS,30,C203_co_25.txt,1.364554,0.057281160340900895,147.29739999999998,0.9870004052684044,0.4512582227640242,0.30056654137385425
LS,30,R206_co_25.txt,1.29405,0.06708235870927616,196.9518,0.7438072330920178,-5.531107827620644,1.1724492909517343
LS,30,RC201_co_25.txt,1.21987,0.047134787047360245,270.767,0.0,-0.33644120693994267,0.0
LS,50,RC207_co_25.txt,1.998258,0.6163086500853286,253.7274,1.6927091598972375,0.0,0.0
LS,50,C107_co_25.txt,1.5152079999999999,0.21154005760139144,208.9818,2.4692677457092387,0.0,0.0
LS,50,C203_co_25.txt,1.358424,0.049707298558662426,146.856,0.0,0.0,0.0
LS,50,R206_co_25.txt,1.369816,0.27454090046840013,194.6694,2.597133573769363,0.0,0.0
LS,50,RC201_co_25.txt,1.223988,0.08558189364579401,270.767,0.0,0.0,0.0
LS,70,RC207_co_25.txt,1.776876,0.44353171772715416,253.20680000000002,0.5950951184474603,-11.078749590893677,-0.20518083581039073
LS,70,C107_co_25.txt,1.972818,0.6735419952534513,209.2474,2.562967967025734,30.201134101720694,0.12709240708999842
LS,70,C203_co_25.txt,1.739644,0.8432447873719705,146.856,0.0,28.06340288451911,0.0
LS,70,R206_co_25.txt,1.444134,0.3856403719529374,195.8334,2.2996858046263675,5.425400199734863,0.5979368097913774
LS,70,RC201_co_25.txt,1.225668,0.061449961513413545,270.767,0.0,0.1372562476102628,0.0
LS,90,RC207_co_25.txt,2.23253,0.8242920334141293,252.471,0.801986595897956,11.723811439764036,-0.4951771073995103
LS,90,C107_co_25.txt,1.901074,0.637864559393293,208.9462,3.8680574194290362,25.466206619817218,-0.017034976251514768
LS,90,C203_co_25.txt,1.361688,0.06678029215270029,146.856,0.0,0.24027844031023698,0.0
LS,90,R206_co_25.txt,1.2546680000000001,0.032187601184307,196.6802,0.7438072330920178,-8.406092497094486,1.0329307020004261
LS,90,RC201_co_25.txt,1.22138,0.031762871406722674,270.8974,0.2915832642659667,-0.21307398438548136,0.048159487677600574
t,20,RC207_co_25.txt,1.664302,0.28434858241250294,252.758,0.34659053651245725,-16.712356462478827,-0.3820635847764093
t,20,C107_co_25.txt,1.8151920000000001,0.8384139843001189,209.391,3.691809718823544,19.798205922883213,0.19580652477871205
t,20,C203_co_25.txt,1.4317119999999999,0.23009343160985712,146.856,0.0,5.395075469809116,0.0
t,20,R206_co_25.txt,1.251772,0.07271055714268732,194.9866,2.8690041477836936,-8.617507752866066,0.16294291758232876
t,20,RC201_co_25.txt,1.155234,0.04226941778638547,271.5014,1.642168322675857,-5.617211933450326,0.27122950728855205
t,30,RC207_co_25.txt,1.9922279999999999,0.23326841024879466,252.603,0.0,-0.3017628354296693,-0.4431527694683271
t,30,C107_co_25.txt,2.0233600000000003,0.6488065920981384,207.7116,2.3227783579153636,33.536781748776434,-0.6078041245696939
t,30,C203_co_25.txt,1.603738,0.43913556223562683,146.856,0.0,18.058720988439546,0.0
t,30,R206_co_25.txt,1.22141,0.04175041856077616,196.105,2.4214731053637633,-10.83400982321712,0.7374553987426857
t,30,RC201_co_25.txt,1.183552,0.11844883819607521,270.767,0.0,-3.3036271597434075,0.0
t,40,RC207_co_25.txt,1.858724,0.586692820332753,252.603,0.0,-6.982782003124724,-0.4431527694683271
t,40,C107_co_25.txt,1.41807,0.07815628509595371,209.6476,2.6176279911400626,-6.410869002803572,0.3185923367489507
t,40,C203_co_25.txt,1.679602,0.7212275158159179,146.856,0.0,23.643427972415086,0.0
t,40,R206_co_25.txt,1.259814,0.04961974788327728,197.495,0.0,-8.030421604069447,1.45148646885438
t,40,RC201_co_25.txt,1.253184,0.031142614373234664,272.672,2.3762411493785915,2.3853175031127756,0.703556932713377
t,50,RC207_co_25.txt,1.998258,0.6163086500853286,253.7274,1.6927091598972375,0.0,0.0
t,50,C107_co_25.txt,1.5152079999999999,0.21154005760139144,208.9818,2.4692677457092387,0.0,0.0
t,50,C203_co_25.txt,1.358424,0.049707298558662426,146.856,0.0,0.0,0.0
t,50,R206_co_25.txt,1.369816,0.27454090046840013,194.6694,2.597133573769363,0.0,0.0
t,50,RC201_co_25.txt,1.223988,0.08558189364579401,270.767,0.0,0.0,0.0
t,60,RC207_co_25.txt,1.972668,0.4690159476712919,253.5394,1.6941848482382245,-1.2806154160273597,-0.07409526917470804
t,60,C107_co_25.txt,1.730224,0.5029907386622541,209.5596,2.6843118857539667,14.190526977154299,0.2764834066890018
t,60,C203_co_25.txt,1.64807,0.6129487014832481,147.1186,0.5871914508914522,21.322208677114055,0.17881462112545077
t,60,R206_co_25.txt,1.3554279999999999,0.10860742364129629,194.941,2.84788272230442,-1.0503600483568645,0.13951858895132285
t,60,RC201_co_25.txt,1.262412,0.04859687613417143,270.767,0.0,3.1392464632006205,0.0
