param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
beta,1.75,RC101_co_50.txt,25.752766666666666,5.8931975245475465,365.70666666666665,7.411548713550592,3.4395823765920897,1.1788770465270393
beta,1.75,RC208_co_50.txt,31.839733333333335,5.031243693495011,360.225,3.0924137821449444,26.459385570640855,0.4513770439079484
beta,1.75,R209_co_50.txt,24.0697,2.7048124167860506,364.892,6.110195332393238,-11.04317681205127,0.3314208201198821
rho,0.2,RC101_co_50.txt,31.434933333333333,4.193247810866098,358.3813333333333,0.6295334251120912,26.26279801792224,-0.8477991620686279
rho,0.2,RC208_co_50.txt,46.850100000000005,5.254787421009531,361.53766666666667,3.1999022380900057,86.07677388178759,0.8174237487904548
rho,0.2,R209_co_50.txt,31.793166666666668,1.7789841042947345,360.30533333333335,2.496204385328533,17.501219614355474,-0.9297380529026771
rho,0.4,RC101_co_50.txt,28.154133333333334,0.6422057795857431,358.67733333333337,0.7026352776037985,13.085006821592918,-0.7659058023474206
rho,0.4,RC208_co_50.txt,27.4532,9.30847468707951,365.9336666666667,10.305734584848038,9.037182177444446,2.0432805146590667
rho,0.4,R209_co_50.txt,27.24093333333333,6.758408437149482,358.27166666666665,0.7026352776037985,0.6770707573435412,-1.4889190328671258
rho,0.6,RC101_co_50.txt,29.9457,9.958307046380925,370.7443333333333,11.797949242700343,20.28108443913652,2.5726319400702824
rho,0.6,RC208_co_50.txt,24.1536,6.520656785171261,367.82533333333333,9.184655101490389,-4.06799631951385,2.5707856061289105
rho,0.6,R209_co_50.txt,26.259666666666668,4.7877494779210545,377.058,20.81860602922301,-2.9494956463463327,3.6766080692170897
rho,0.8,RC101_co_50.txt,23.2678,7.168036196197673,371.54,5.773158667488691,-6.541633138883346,2.79276645544697
